date,breakouts,gate_pass,gate_block,ev_pass,ev_reject,fills,wins,pnl_pips
2018-03-07,288,288,0,0,288,0,0,0.0
2018-03-08,227,226,1,0,226,0,0,0.0
2018-03-09,264,264,0,0,264,0,0,0.0
2018-03-11,36,36,0,0,36,0,0,0.0
2018-03-12,280,280,0,0,280,0,0,0.0
2018-03-13,283,273,10,0,273,0,0,0.0
2018-03-14,284,284,0,0,284,0,0,0.0
2018-03-15,281,281,0,0,281,0,0,0.0
2018-03-16,209,209,0,0,209,0,0,0.0
2018-03-18,34,34,0,0,34,0,0,0.0
2018-03-19,269,269,0,0,269,0,0,0.0
2018-03-20,288,288,0,0,288,0,0,0.0
2018-03-21,287,261,26,0,261,0,0,0.0
2018-03-22,288,283,5,0,283,0,0,0.0
2018-03-23,252,252,0,0,252,0,0,0.0
2018-03-25,29,29,0,0,29,0,0,0.0
2018-03-26,246,246,0,0,246,0,0,0.0
2018-03-27,287,287,0,0,287,0,0,0.0
2018-03-28,287,287,0,0,287,0,0,0.0
2018-03-29,270,270,0,0,270,0,0,0.0
2018-03-30,243,243,0,0,243,0,0,0.0
2018-04-01,35,35,0,0,35,0,0,0.0
2018-04-02,281,276,5,0,276,0,0,0.0
2018-04-03,287,286,1,0,286,0,0,0.0
2018-04-04,282,282,0,0,282,0,0,0.0
2018-04-05,288,288,0,0,288,0,0,0.0
2018-04-06,249,248,1,0,248,0,0,0.0
2018-04-08,36,36,0,0,36,0,0,0.0
2018-04-09,251,251,0,0,251,0,0,0.0
2018-04-10,275,275,0,0,275,0,0,0.0
2018-04-11,287,287,0,0,287,0,0,0.0
2018-04-12,288,288,0,0,288,0,0,0.0
2018-04-13,241,241,0,0,241,0,0,0.0
2018-04-15,36,36,0,0,36,0,0,0.0
2018-04-16,277,277,0,0,277,0,0,0.0
2018-04-17,269,269,0,0,269,0,0,0.0
2018-04-18,287,287,0,0,287,0,0,0.0
2018-04-19,267,267,0,0,267,0,0,0.0
2018-04-20,249,249,0,0,249,0,0,0.0
2018-04-22,36,36,0,0,36,0,0,0.0
2018-04-23,288,288,0,0,288,0,0,0.0
2018-04-24,288,284,4,0,284,0,0,0.0
2018-04-25,272,271,1,0,271,0,0,0.0
2018-04-26,251,251,0,0,251,0,0,0.0
2018-04-27,195,192,3,0,192,0,0,0.0
2018-04-29,36,36,0,0,36,0,0,0.0
2018-04-30,280,280,0,0,280,0,0,0.0
2018-05-01,288,288,0,0,288,0,0,0.0
2018-05-02,283,282,1,0,282,0,0,0.0
2018-05-03,287,287,0,0,287,0,0,0.0
2018-05-04,232,226,6,0,226,0,0,0.0
2018-05-06,26,26,0,0,26,0,0,0.0
2018-05-07,248,243,5,0,243,0,0,0.0
2018-05-08,284,284,0,0,284,0,0,0.0
2018-05-09,288,288,0,0,288,0,0,0.0
2018-05-10,285,280,5,0,280,0,0,0.0
2018-05-11,252,252,0,0,252,0,0,0.0
2018-05-13,36,36,0,0,36,0,0,0.0
2018-05-14,282,282,0,0,282,0,0,0.0
2018-05-15,288,285,3,0,285,0,0,0.0
2018-05-16,275,275,0,0,275,0,0,0.0
2018-05-17,280,280,0,0,280,0,0,0.0
2018-05-18,249,249,0,0,249,0,0,0.0
2018-05-20,23,23,0,0,23,0,0,0.0
2018-05-21,288,288,0,0,288,0,0,0.0
2018-05-22,255,255,0,0,255,0,0,0.0
2018-05-23,288,288,0,0,288,0,0,0.0
2018-05-24,288,288,0,0,288,0,0,0.0
2018-05-25,237,237,0,0,237,0,0,0.0
2018-05-27,36,36,0,0,36,0,0,0.0
2018-05-28,257,257,0,0,257,0,0,0.0
2018-05-29,288,286,2,0,286,0,0,0.0
2018-05-30,276,276,0,0,276,0,0,0.0
2018-05-31,225,225,0,0,225,0,0,0.0
2018-06-01,245,245,0,0,245,0,0,0.0
2018-06-03,35,35,0,0,35,0,0,0.0
2018-06-04,278,273,5,0,273,0,0,0.0
2018-06-05,274,274,0,0,274,0,0,0.0
2018-06-06,219,219,0,0,219,0,0,0.0
2018-06-07,243,243,0,0,243,0,0,0.0
2018-06-08,252,252,0,0,252,0,0,0.0
2018-06-10,36,36,0,0,36,0,0,0.0
2018-06-11,282,282,0,0,282,0,0,0.0
2018-06-12,285,285,0,0,285,0,0,0.0
2018-06-13,280,276,4,0,276,0,0,0.0
2018-06-14,286,286,0,0,286,0,0,0.0
2018-06-15,247,247,0,0,247,0,0,0.0
2018-06-17,32,32,0,0,32,0,0,0.0
2018-06-18,262,261,1,0,261,0,0,0.0
2018-06-19,288,288,0,0,288,0,0,0.0
2018-06-20,260,260,0,0,260,0,0,0.0
2018-06-21,288,286,2,0,286,0,0,0.0
2018-06-22,236,236,0,0,236,0,0,0.0
2018-06-24,34,34,0,0,34,0,0,0.0
2018-06-25,288,288,0,0,288,0,0,0.0
2018-06-26,247,247,0,0,247,0,0,0.0
2018-06-27,283,283,0,0,283,0,0,0.0
2018-06-28,276,276,0,0,276,0,0,0.0
2018-06-29,252,252,0,0,252,0,0,0.0
2018-07-01,33,33,0,0,33,0,0,0.0
2018-07-02,228,228,0,0,228,0,0,0.0
2018-07-03,284,284,0,0,284,0,0,0.0
2018-07-04,288,288,0,0,288,0,0,0.0
2018-07-05,249,249,0,0,249,0,0,0.0
2018-07-06,174,174,0,0,174,0,0,0.0
2018-07-08,36,36,0,0,36,0,0,0.0
2018-07-09,234,234,0,0,234,0,0,0.0
2018-07-10,288,288,0,0,288,0,0,0.0
2018-07-11,245,245,0,0,245,0,0,0.0
2018-07-12,288,288,0,0,288,0,0,0.0
2018-07-13,251,251,0,0,251,0,0,0.0
2018-07-15,36,36,0,0,36,0,0,0.0
2018-07-16,234,234,0,0,234,0,0,0.0
2018-07-17,242,242,0,0,242,0,0,0.0
2018-07-18,272,272,0,0,272,0,0,0.0
2018-07-19,282,277,5,0,277,0,0,0.0
2018-07-20,252,252,0,0,252,0,0,0.0
2018-07-22,36,36,0,0,36,0,0,0.0
2018-07-23,247,247,0,0,247,0,0,0.0
2018-07-24,288,288,0,0,288,0,0,0.0
2018-07-25,271,265,6,0,265,0,0,0.0
2018-07-26,283,283,0,0,283,0,0,0.0
2018-07-27,225,211,14,0,211,0,0,0.0
2018-07-29,36,36,0,0,36,0,0,0.0
2018-07-30,250,250,0,0,250,0,0,0.0
2018-07-31,280,276,4,0,276,0,0,0.0
2018-08-01,278,278,0,0,278,0,0,0.0
2018-08-02,220,220,0,0,220,0,0,0.0
2018-08-03,252,251,1,0,251,0,0,0.0
2018-08-05,36,36,0,0,36,0,0,0.0
2018-08-06,287,287,0,0,287,0,0,0.0
2018-08-07,232,232,0,0,232,0,0,0.0
2018-08-08,288,286,2,0,286,0,0,0.0
2018-08-09,284,284,0,0,284,0,0,0.0
2018-08-10,240,231,9,0,231,0,0,0.0
2018-08-12,36,36,0,0,36,0,0,0.0
2018-08-13,277,277,0,0,277,0,0,0.0
2018-08-14,288,288,0,0,288,0,0,0.0
2018-08-15,286,278,8,0,278,0,0,0.0
2018-08-16,271,271,0,0,271,0,0,0.0
2018-08-17,182,180,2,0,180,0,0,0.0
2018-08-19,36,36,0,0,36,0,0,0.0
2018-08-20,287,284,3,0,284,0,0,0.0
2018-08-21,263,263,0,0,263,0,0,0.0
2018-08-22,268,268,0,0,268,0,0,0.0
2018-08-23,288,286,2,0,286,0,0,0.0
2018-08-24,245,245,0,0,245,0,0,0.0
2018-08-26,36,36,0,0,36,0,0,0.0
2018-08-27,276,275,1,0,275,0,0,0.0
2018-08-28,257,256,1,0,256,0,0,0.0
2018-08-29,277,271,6,0,271,0,0,0.0
2018-08-30,288,288,0,0,288,0,0,0.0
2018-08-31,224,224,0,0,224,0,0,0.0
2018-09-02,36,36,0,0,36,0,0,0.0
2018-09-03,274,274,0,0,274,0,0,0.0
2018-09-04,288,287,1,0,287,0,0,0.0
2018-09-05,266,266,0,0,266,0,0,0.0
2018-09-06,288,288,0,0,288,0,0,0.0
2018-09-07,248,248,0,0,248,0,0,0.0
2018-09-09,36,36,0,0,36,0,0,0.0
2018-09-10,288,288,0,0,288,0,0,0.0
2018-09-11,288,288,0,0,288,0,0,0.0
2018-09-12,277,277,0,0,277,0,0,0.0
2018-09-13,279,272,7,0,272,0,0,0.0
2018-09-14,251,251,0,0,251,0,0,0.0
2018-09-16,36,36,0,0,36,0,0,0.0
2018-09-17,260,256,4,0,256,0,0,0.0
2018-09-18,282,282,0,0,282,0,0,0.0
2018-09-19,250,250,0,0,250,0,0,0.0
2018-09-20,245,245,0,0,245,0,0,0.0
2018-09-21,252,252,0,0,252,0,0,0.0
2018-09-23,35,35,0,0,35,0,0,0.0
2018-09-24,274,274,0,0,274,0,0,0.0
2018-09-25,281,281,0,0,281,0,0,0.0
2018-09-26,222,210,12,0,210,0,0,0.0
2018-09-27,287,287,0,0,287,0,0,0.0
2018-09-28,231,231,0,0,231,0,0,0.0
2018-09-30,36,36,0,0,36,0,0,0.0
2018-10-01,288,288,0,0,288,0,0,0.0
2018-10-02,284,280,4,0,280,0,0,0.0
2018-10-03,285,285,0,0,285,0,0,0.0
2018-10-04,287,287,0,0,287,0,0,0.0
2018-10-05,232,232,0,0,232,0,0,0.0
2018-10-07,36,36,0,0,36,0,0,0.0
2018-10-08,262,257,5,0,257,0,0,0.0
2018-10-09,271,271,0,0,271,0,0,0.0
2018-10-10,283,283,0,0,283,0,0,0.0
2018-10-11,270,270,0,0,270,0,0,0.0
2018-10-12,226,226,0,0,226,0,0,0.0
2018-10-14,36,36,0,0,36,0,0,0.0
2018-10-15,288,288,0,0,288,0,0,0.0
2018-10-16,262,259,3,0,259,0,0,0.0
2018-10-17,279,279,0,0,279,0,0,0.0
2018-10-18,288,288,0,0,288,0,0,0.0
2018-10-19,244,244,0,0,244,0,0,0.0
2018-10-21,20,20,0,0,20,0,0,0.0
2018-10-22,284,284,0,0,284,0,0,0.0
2018-10-23,286,274,12,0,274,0,0,0.0
2018-10-24,257,256,1,0,256,0,0,0.0
2018-10-25,288,288,0,0,288,0,0,0.0
2018-10-26,246,245,1,0,245,0,0,0.0
2018-10-28,36,36,0,0,36,0,0,0.0
2018-10-29,288,288,0,0,288,0,0,0.0
2018-10-30,288,284,4,0,284,0,0,0.0
2018-10-31,274,274,0,0,274,0,0,0.0
2018-11-01,288,287,1,0,287,0,0,0.0
2018-11-02,247,247,0,0,247,0,0,0.0
2018-11-04,24,24,0,0,24,0,0,0.0
2018-11-05,251,251,0,0,251,0,0,0.0
2018-11-06,213,213,0,0,213,0,0,0.0
2018-11-07,284,282,2,0,282,0,0,0.0
2018-11-08,288,288,0,0,288,0,0,0.0
2018-11-09,264,264,0,0,264,0,0,0.0
2018-11-11,24,24,0,0,24,0,0,0.0
2018-11-12,259,259,0,0,259,0,0,0.0
2018-11-13,273,273,0,0,273,0,0,0.0
2018-11-14,271,270,1,0,270,0,0,0.0
2018-11-15,285,285,0,0,285,0,0,0.0
2018-11-16,258,258,0,0,258,0,0,0.0
2018-11-18,24,24,0,0,24,0,0,0.0
2018-11-19,248,248,0,0,248,0,0,0.0
2018-11-20,279,279,0,0,279,0,0,0.0
2018-11-21,288,288,0,0,288,0,0,0.0
2018-11-22,252,252,0,0,252,0,0,0.0
2018-11-23,250,248,2,0,248,0,0,0.0
2018-11-25,23,23,0,0,23,0,0,0.0
2018-11-26,288,288,0,0,288,0,0,0.0
2018-11-27,285,285,0,0,285,0,0,0.0
2018-11-28,269,267,2,0,267,0,0,0.0
2018-11-29,288,288,0,0,288,0,0,0.0
2018-11-30,264,264,0,0,264,0,0,0.0
2018-12-02,24,24,0,0,24,0,0,0.0
2018-12-03,238,238,0,0,238,0,0,0.0
2018-12-04,288,288,0,0,288,0,0,0.0
2018-12-05,248,248,0,0,248,0,0,0.0
2018-12-06,268,267,1,0,267,0,0,0.0
2018-12-07,180,180,0,0,180,0,0,0.0
2018-12-09,24,24,0,0,24,0,0,0.0
2018-12-10,250,250,0,0,250,0,0,0.0
2018-12-11,278,278,0,0,278,0,0,0.0
2018-12-12,280,280,0,0,280,0,0,0.0
2018-12-13,253,253,0,0,253,0,0,0.0
2018-12-14,234,234,0,0,234,0,0,0.0
2018-12-16,24,24,0,0,24,0,0,0.0
2018-12-17,275,275,0,0,275,0,0,0.0
2018-12-18,288,288,0,0,288,0,0,0.0
2018-12-19,285,282,3,0,282,0,0,0.0
2018-12-20,288,288,0,0,288,0,0,0.0
2018-12-21,228,228,0,0,228,0,0,0.0
2018-12-23,24,24,0,0,24,0,0,0.0
2018-12-24,288,287,1,0,287,0,0,0.0
2018-12-25,120,120,0,0,120,0,0,0.0
2018-12-26,288,288,0,0,288,0,0,0.0
2018-12-27,288,288,0,0,288,0,0,0.0
2018-12-28,264,264,0,0,264,0,0,0.0
2018-12-30,24,24,0,0,24,0,0,0.0
2018-12-31,264,264,0,0,264,0,0,0.0
2019-01-01,24,24,0,0,24,0,0,0.0
2019-01-02,288,273,15,2,271,0,0,0.0
2019-01-03,288,286,2,4,282,0,0,0.0
2019-01-04,261,261,0,0,261,0,0,0.0
2019-01-06,24,24,0,0,24,0,0,0.0
2019-01-07,212,212,0,0,212,0,0,0.0
2019-01-08,286,286,0,0,286,0,0,0.0
2019-01-09,234,234,0,0,234,0,0,0.0
2019-01-10,228,227,1,0,227,0,0,0.0
2019-01-11,262,262,0,0,262,0,0,0.0
2019-01-13,24,24,0,0,24,0,0,0.0
2019-01-14,288,288,0,0,288,0,0,0.0
2019-01-15,285,285,0,0,285,0,0,0.0
2019-01-16,280,279,1,0,279,0,0,0.0
2019-01-17,202,202,0,0,202,0,0,0.0
2019-01-18,264,264,0,0,264,0,0,0.0
2019-01-20,24,24,0,0,24,0,0,0.0
2019-01-21,230,230,0,0,230,0,0,0.0
2019-01-22,288,288,0,0,288,0,0,0.0
2019-01-23,286,286,0,0,286,0,0,0.0
2019-01-24,218,218,0,0,218,0,0,0.0
2019-01-25,245,245,0,0,245,0,0,0.0
2019-01-27,24,24,0,0,24,0,0,0.0
2019-01-28,279,279,0,0,279,0,0,0.0
2019-01-29,262,262,0,0,262,0,0,0.0
2019-01-30,224,221,3,0,221,0,0,0.0
2019-01-31,266,266,0,0,266,0,0,0.0
2019-02-01,263,263,0,0,263,0,0,0.0
2019-02-03,24,24,0,0,24,0,0,0.0
2019-02-04,288,288,0,0,288,0,0,0.0
2019-02-05,263,263,0,0,263,0,0,0.0
2019-02-06,268,268,0,0,268,0,0,0.0
2019-02-07,283,283,0,0,283,0,0,0.0
2019-02-08,232,232,0,0,232,0,0,0.0
2019-02-10,23,23,0,0,23,0,0,0.0
2019-02-11,288,288,0,0,288,0,0,0.0
2019-02-12,285,285,0,0,285,0,0,0.0
2019-02-13,283,283,0,0,283,0,0,0.0
2019-02-14,288,288,0,0,288,0,0,0.0
2019-02-15,245,245,0,0,245,0,0,0.0
2019-02-17,24,24,0,0,24,0,0,0.0
2019-02-18,286,286,0,0,286,0,0,0.0
2019-02-19,281,281,0,0,281,0,0,0.0
2019-02-20,271,271,0,0,271,0,0,0.0
2019-02-21,273,273,0,0,273,0,0,0.0
2019-02-22,181,181,0,0,181,0,0,0.0
2019-02-24,16,16,0,0,16,0,0,0.0
2019-02-25,252,252,0,0,252,0,0,0.0
2019-02-26,228,227,1,0,227,0,0,0.0
2019-02-27,287,287,0,0,287,0,0,0.0
2019-02-28,285,285,0,0,285,0,0,0.0
2019-03-01,264,262,2,0,262,0,0,0.0
2019-03-03,24,24,0,0,24,0,0,0.0
2019-03-04,239,239,0,0,239,0,0,0.0
2019-03-05,239,238,1,0,238,0,0,0.0
2019-03-06,288,288,0,0,288,0,0,0.0
2019-03-07,252,250,2,0,250,0,0,0.0
2019-03-08,264,262,2,0,262,0,0,0.0
2019-03-10,36,36,0,0,36,0,0,0.0
2019-03-11,275,275,0,0,275,0,0,0.0
2019-03-12,284,281,3,0,281,0,0,0.0
2019-03-13,261,261,0,0,261,0,0,0.0
2019-03-14,286,286,0,0,286,0,0,0.0
2019-03-15,241,234,7,0,234,0,0,0.0
2019-03-17,36,36,0,0,36,0,0,0.0
2019-03-18,228,228,0,0,228,0,0,0.0
2019-03-19,288,288,0,0,288,0,0,0.0
2019-03-20,286,268,18,0,268,0,0,0.0
2019-03-21,287,287,0,0,287,0,0,0.0
2019-03-22,252,247,5,0,247,0,0,0.0
2019-03-24,36,36,0,0,36,0,0,0.0
2019-03-25,260,260,0,0,260,0,0,0.0
2019-03-26,273,273,0,0,273,0,0,0.0
2019-03-27,282,282,0,0,282,0,0,0.0
2019-03-28,269,267,2,0,267,0,0,0.0
2019-03-29,252,250,2,0,250,0,0,0.0
2019-03-31,36,36,0,0,36,0,0,0.0
2019-04-01,288,288,0,0,288,0,0,0.0
2019-04-02,232,232,0,0,232,0,0,0.0
2019-04-03,285,282,3,0,282,0,0,0.0
2019-04-04,274,274,0,0,274,0,0,0.0
2019-04-05,252,251,1,0,251,0,0,0.0
2019-04-07,27,27,0,0,27,0,0,0.0
2019-04-08,288,288,0,0,288,0,0,0.0
2019-04-09,288,286,2,0,286,0,0,0.0
2019-04-10,269,267,2,0,267,0,0,0.0
2019-04-11,285,285,0,0,285,0,0,0.0
2019-04-12,252,252,0,0,252,0,0,0.0
2019-04-14,36,36,0,0,36,0,0,0.0
2019-04-15,252,252,0,0,252,0,0,0.0
2019-04-16,254,254,0,0,254,0,0,0.0
2019-04-17,282,282,0,0,282,0,0,0.0
2019-04-18,285,285,0,0,285,0,0,0.0
2019-04-19,233,233,0,0,233,0,0,0.0
2019-04-21,34,34,0,0,34,0,0,0.0
2019-04-22,177,177,0,0,177,0,0,0.0
2019-04-23,286,269,17,0,269,0,0,0.0
2019-04-24,277,276,1,0,276,0,0,0.0
2019-04-25,287,287,0,0,287,0,0,0.0
2019-04-26,247,235,12,0,235,0,0,0.0
2019-04-28,36,36,0,0,36,0,0,0.0
2019-04-29,284,284,0,0,284,0,0,0.0
2019-04-30,288,286,2,0,286,0,0,0.0
2019-05-01,258,246,12,0,246,0,0,0.0
2019-05-02,287,287,0,0,287,0,0,0.0
2019-05-03,229,225,4,0,225,0,0,0.0
2019-05-05,36,24,12,0,24,0,0,0.0
2019-05-06,281,279,2,0,279,0,0,0.0
2019-05-07,288,286,2,0,286,0,0,0.0
2019-05-08,285,285,0,0,285,0,0,0.0
2019-05-09,279,279,0,0,279,0,0,0.0
2019-05-10,251,251,0,0,251,0,0,0.0
2019-05-12,32,32,0,0,32,0,0,0.0
2019-05-13,235,235,0,0,235,0,0,0.0
2019-05-14,267,267,0,0,267,0,0,0.0
2019-05-15,246,234,12,0,234,0,0,0.0
2019-05-16,272,271,1,0,271,0,0,0.0
2019-05-17,252,234,18,0,234,0,0,0.0
2019-05-19,36,36,0,0,36,0,0,0.0
2019-05-20,260,260,0,0,260,0,0,0.0
2019-05-21,269,269,0,0,269,0,0,0.0
2019-05-22,288,288,0,0,288,0,0,0.0
2019-05-23,288,283,5,0,283,0,0,0.0
2019-05-24,226,226,0,0,226,0,0,0.0
2019-05-26,36,36,0,0,36,0,0,0.0
2019-05-27,288,288,0,0,288,0,0,0.0
2019-05-28,272,247,25,0,247,0,0,0.0
2019-05-29,276,276,0,0,276,0,0,0.0
2019-05-30,266,266,0,0,266,0,0,0.0
2019-05-31,252,251,1,0,251,0,0,0.0
2019-06-02,36,36,0,0,36,0,0,0.0
2019-06-03,274,274,0,0,274,0,0,0.0
2019-06-04,286,286,0,0,286,0,0,0.0
2019-06-05,263,254,9,0,254,0,0,0.0
2019-06-06,234,232,2,0,232,0,0,0.0
2019-06-07,252,252,0,0,252,0,0,0.0
2019-06-09,23,23,0,0,23,0,0,0.0
2019-06-10,288,288,0,0,288,0,0,0.0
2019-06-11,282,282,0,0,282,0,0,0.0
2019-06-12,280,279,1,0,279,0,0,0.0
2019-06-13,257,257,0,0,257,0,0,0.0
2019-06-14,231,226,5,0,226,0,0,0.0
2019-06-16,36,36,0,0,36,0,0,0.0
2019-06-17,269,269,0,0,269,0,0,0.0
2019-06-18,287,280,7,0,280,0,0,0.0
2019-06-19,227,226,1,0,226,0,0,0.0
2019-06-20,288,288,0,0,288,0,0,0.0
2019-06-21,209,209,0,0,209,0,0,0.0
2019-06-23,29,29,0,0,29,0,0,0.0
2019-06-24,259,259,0,0,259,0,0,0.0
2019-06-25,288,288,0,0,288,0,0,0.0
2019-06-26,288,288,0,0,288,0,0,0.0
2019-06-27,276,275,1,0,275,0,0,0.0
2019-06-28,192,192,0,0,192,0,0,0.0
2019-06-30,36,36,0,0,36,0,0,0.0
2019-07-01,285,285,0,0,285,0,0,0.0
2019-07-02,285,285,0,0,285,0,0,0.0
2019-07-03,288,288,0,0,288,0,0,0.0
2019-07-04,237,237,0,0,237,0,0,0.0
2019-07-05,246,245,1,0,245,0,0,0.0
2019-07-07,36,36,0,0,36,0,0,0.0
2019-07-08,270,270,0,0,270,0,0,0.0
2019-07-09,285,285,0,0,285,0,0,0.0
2019-07-10,288,285,3,0,285,0,0,0.0
2019-07-11,283,281,2,0,281,0,0,0.0
2019-07-12,246,246,0,0,246,0,0,0.0
2019-07-14,36,36,0,0,36,0,0,0.0
2019-07-15,233,233,0,0,233,0,0,0.0
2019-07-16,272,272,0,0,272,0,0,0.0
2019-07-17,278,278,0,0,278,0,0,0.0
2019-07-18,284,284,0,0,284,0,0,0.0
2019-07-19,244,244,0,0,244,0,0,0.0
2019-07-21,36,36,0,0,36,0,0,0.0
2019-07-22,288,288,0,0,288,0,0,0.0
2019-07-23,285,285,0,0,285,0,0,0.0
2019-07-24,247,247,0,0,247,0,0,0.0
2019-07-25,260,260,0,0,260,0,0,0.0
2019-07-26,245,245,0,0,245,0,0,0.0
2019-07-28,23,23,0,0,23,0,0,0.0
2019-07-29,272,272,0,0,272,0,0,0.0
2019-07-30,269,267,2,0,267,0,0,0.0
2019-07-31,274,264,10,0,264,0,0,0.0
2019-08-01,288,282,6,0,282,0,0,0.0
2019-08-02,252,252,0,0,252,0,0,0.0
2019-08-04,36,36,0,0,36,0,0,0.0
2019-08-05,288,288,0,0,288,0,0,0.0
2019-08-06,288,288,0,0,288,0,0,0.0
2019-08-07,288,282,6,0,282,0,0,0.0
2019-08-08,282,282,0,0,282,0,0,0.0
2019-08-09,252,252,0,0,252,0,0,0.0
2019-08-11,36,36,0,0,36,0,0,0.0
2019-08-12,287,287,0,0,287,0,0,0.0
2019-08-13,273,262,11,104,158,80,80,229.41714285714596
2019-08-14,269,267,2,267,0,147,142,487.90285714285915
2019-08-15,285,282,3,282,0,162,135,447.0428571428499
2019-08-16,249,249,0,249,0,153,149,229.83714285713575
2019-08-18,36,36,0,36,0,12,12,17.428571428570194
2019-08-19,288,288,0,288,0,168,168,118.46857142856493
2019-08-20,288,285,3,285,0,165,165,142.48285714283213
2019-08-21,281,279,2,279,0,166,166,131.63428571428994
2019-08-22,277,272,5,272,0,163,154,148.86857142856513
2019-08-23,250,235,15,235,0,139,123,230.46571428570246
2019-08-25,36,28,8,28,0,10,10,47.58857142856954
2019-08-26,288,282,6,282,0,168,168,470.51428571428175
2019-08-27,279,277,2,277,0,166,163,251.89142857141888
2019-08-28,277,276,1,276,0,164,154,218.8542857142906
2019-08-29,287,287,0,287,0,168,168,240.2857142857158
2019-08-30,252,252,0,252,0,156,153,141.69428571428
2019-09-01,36,36,0,36,0,12,12,21.10285714285567
2019-09-02,257,257,0,245,12,125,118,-3.597142857145741
2019-09-03,270,259,11,259,0,139,126,157.64285714283375
2019-09-04,287,287,0,287,0,168,168,169.59999999999695
2019-09-05,288,288,0,288,0,168,168,246.58857142855908
2019-09-06,236,236,0,234,2,138,117,114.40571428571502
2019-09-08,32,32,0,32,0,10,10,1.0571428571410024
2019-09-09,280,280,0,280,0,168,168,113.29142857142784
2019-09-10,287,287,0,287,0,167,158,144.5314285714261
2019-09-11,273,273,0,273,0,168,168,55.062857142844734
2019-09-12,288,270,18,270,0,150,143,180.45142857141343
2019-09-13,154,154,0,112,42,25,6,-35.48857142857713
2019-09-15,36,34,2,34,0,12,12,50.5542857142828
2019-09-16,281,281,0,274,7,161,148,184.0971428571379
2019-09-17,273,273,0,206,67,110,92,56.75142857142532
2019-09-18,262,262,0,73,189,48,48,96.20571428570628
2019-09-19,288,275,13,275,0,168,168,124.29142857141215
2019-09-20,207,207,0,207,0,139,124,90.0885714285593
2019-09-22,36,36,0,36,0,12,12,9.571428571427987
2019-09-23,284,281,3,278,3,161,149,106.03714285713579
2019-09-24,288,282,6,282,0,162,155,251.72571428570762
2019-09-25,241,241,0,241,0,121,121,200.75142857142225
2019-09-26,282,279,3,258,21,157,136,121.44000000000545
2019-09-27,246,246,0,246,0,155,144,200.6457142856945
