cost_pips,ev_lcb,exit,or_atr_ratio,pnl_pips,rv_band,side,sl_pips,spread_band,stage,tp_pips,ts
,,,,,,,,,no_breakout,,2018-01-03 05:50:00
,,,,,,,,,no_breakout,,2018-01-03 05:55:00
,,,5.946902654867507,,mid,SELL,,narrow,gate_block,,2018-01-03 06:00:00
,,,5.768240343348108,,mid,SELL,,narrow,gate_block,,2018-01-03 06:05:00
,,,5.843478260870046,,mid,SELL,,narrow,gate_block,,2018-01-03 06:10:00
,,,5.419354838710091,,mid,SELL,,narrow,gate_block,,2018-01-03 06:15:00
,,,5.441295546558914,,mid,SELL,,narrow,gate_block,,2018-01-03 06:20:00
,,,,,,,,,no_breakout,,2018-01-03 06:25:00
,,,5.623430962342873,,mid,SELL,,narrow,gate_block,,2018-01-03 06:30:00
,,,5.694915254237059,,mid,SELL,,narrow,gate_block,,2018-01-03 06:35:00
,,,5.623430962343208,,mid,SELL,,narrow,gate_block,,2018-01-03 06:40:00
,,,5.270588235294118,,mid,SELL,,narrow,gate_block,,2018-01-03 06:45:00
,,,5.01492537313424,,mid,SELL,,narrow,gate_block,,2018-01-03 06:50:00
,,,,,,,,,no_breakout,,2018-01-03 06:55:00
,,,,,,,,,no_breakout,,2018-01-03 07:00:00
,,,4.085106382978783,,mid,BUY,,narrow,gate_block,,2018-01-03 07:05:00
,,,4.097560975609697,,mid,BUY,,narrow,gate_block,,2018-01-03 07:10:00
,,,4.199999999999876,,mid,BUY,,narrow,gate_block,,2018-01-03 07:15:00
,,,4.09756097560952,,mid,BUY,,narrow,gate_block,,2018-01-03 07:20:00
,,,4.213166144200377,,mid,BUY,,narrow,gate_block,,2018-01-03 07:25:00
,,,3.918367346938559,,mid,BUY,,narrow,gate_block,,2018-01-03 07:30:00
,,,3.8181818181816127,,mid,BUY,,narrow,gate_block,,2018-01-03 07:35:00
,,,3.7859154929575447,,mid,BUY,,narrow,gate_block,,2018-01-03 07:40:00
,,,3.472868217054136,,mid,BUY,,narrow,gate_block,,2018-01-03 07:45:00
,,,3.376884422110352,,mid,BUY,,narrow,gate_block,,2018-01-03 07:50:00
,,,3.419847328244151,,mid,BUY,,narrow,gate_block,,2018-01-03 07:55:00
,,,,,,,,,no_breakout,,2018-01-03 08:00:00
,,,,,,,,,no_breakout,,2018-01-03 08:05:00
,,,,,,,,,no_breakout,,2018-01-03 08:10:00
0.5,0.25265137036656127,,,,,SELL,1.1428571428571999,,ev_reject,3.428571428571599,2018-01-03 08:15:00
,,,,,,,,,no_breakout,,2018-01-03 08:20:00
0.5,0.23195345768146314,,,,,SELL,1.1114285714286,,ev_reject,3.3342857142858,2018-01-03 08:25:00
,,,,,,,,,no_breakout,,2018-01-03 08:30:00
,,,,,,,,,no_breakout,,2018-01-03 08:35:00
,,,,,,,,,no_breakout,,2018-01-03 08:40:00
,,,,,,,,,no_breakout,,2018-01-03 08:45:00
,,,,,,,,,no_breakout,,2018-01-03 08:50:00
,,,,,,,,,no_breakout,,2018-01-03 08:55:00
,,,,,,,,,no_breakout,,2018-01-03 09:00:00
,,,,,,,,,no_breakout,,2018-01-03 09:05:00
,,,,,,,,,no_breakout,,2018-01-03 09:10:00
,,,,,,,,,no_breakout,,2018-01-03 09:15:00
,,,,,,,,,no_breakout,,2018-01-03 09:20:00
0.5,0.09835783944140908,,,,,SELL,0.908571428571463,,ev_reject,2.725714285714389,2018-01-03 09:25:00
,,,,,,,,,no_breakout,,2018-01-03 09:30:00
,,,,,,,,,no_breakout,,2018-01-03 09:35:00
,,,,,,,,,no_breakout,,2018-01-03 09:40:00
0.5,0.09459458258958509,,,,,SELL,0.9028571428571907,,ev_reject,2.7085714285715716,2018-01-03 09:45:00
0.5,0.07765992675633782,,,,,SELL,0.877142857142904,,ev_reject,2.6314285714287116,2018-01-03 09:50:00
0.5,0.10212109629323285,,,,,SELL,0.9142857142857355,,ev_reject,2.742857142857206,2018-01-03 09:55:00
0.5,0.08894969731180935,,,,,SELL,0.8942857142857211,,ev_reject,2.6828571428571633,2018-01-03 10:00:00
0.5,0.09647621101548376,,,,,SELL,0.9057142857143066,,ev_reject,2.7171428571429193,2018-01-03 10:05:00
0.5,0.07954155518223627,,,,,SELL,0.8800000000000199,,ev_reject,2.640000000000059,2018-01-03 10:10:00
0.5,0.05131712879346395,,,,,SELL,0.8371428571428349,,ev_reject,2.5114285714285045,2018-01-03 10:15:00
0.5,0.05696201407121315,,,,,SELL,0.8457142857142638,,ev_reject,2.537142857142791,2018-01-03 10:20:00
0.5,0.08142318360810807,,,,,SELL,0.8828571428570952,,ev_reject,2.648571428571285,2018-01-03 10:25:00
0.5,0.11341086684865098,,,,,SELL,0.9314285714284714,,ev_reject,2.794285714285414,2018-01-03 10:30:00
0.5,0.14916180694107106,,,,,SELL,0.9857142857142013,,ev_reject,2.9571428571426037,2018-01-03 10:35:00
0.5,0.1717413480520411,,,,,SELL,1.0199999999998763,,ev_reject,3.059999999999629,2018-01-03 10:40:00
0.5,0.19055763231121392,,,,,SELL,1.0485714285713195,,ev_reject,3.1457142857139586,2018-01-03 10:45:00
0.5,-0.0007403679086812609,,,,,SELL,1.065714285714218,,ev_reject,3.1971428571426532,2018-01-03 10:50:00
0.5,0.028706580901003975,,,,,SELL,1.1285714285713766,,ev_reject,3.38571428571413,2018-01-03 10:55:00
0.5,0.2470064850887318,,,,,SELL,1.134285714285649,,ev_reject,3.4028571428569467,2018-01-03 11:00:00
0.5,0.2564146272183315,,,,,SELL,1.148571428571391,,ev_reject,3.4457142857141725,2018-01-03 11:05:00
0.5,0.27523091147750445,,,,,SELL,1.1771428571428342,,ev_reject,3.5314285714285023,2018-01-03 11:10:00
0.5,0.2545329987924331,,,,,SELL,1.145714285714275,,ev_reject,3.4371428571428253,2018-01-03 11:15:00
0.5,0.2677043977738297,,,,,SELL,1.1657142857142488,,ev_reject,3.497142857142746,2018-01-03 11:20:00
0.5,0.06484601807653756,,,,,SELL,1.2057142857142775,,ev_reject,3.6171428571428317,2018-01-03 11:25:00
0.5,0.2789941683293281,,,,,SELL,1.1828571428571066,,ev_reject,3.5485714285713192,2018-01-03 11:30:00
0.5,0.2658227693479316,,,,,SELL,1.1628571428571328,,ev_reject,3.4885714285713987,2018-01-03 11:35:00
0.5,0.2169004302741412,,,,,SELL,1.0885714285714698,,ev_reject,3.2657142857144095,2018-01-03 11:40:00
0.5,0.18303111860764631,,,,,SELL,1.0371428571428964,,ev_reject,3.1114285714286893,2018-01-03 11:45:00
0.5,0.21313717342234384,,,,,SELL,1.082857142857238,,ev_reject,3.2485714285717138,2018-01-03 11:50:00
0.5,0.1867943754595236,,,,,SELL,1.04285714285725,,ev_reject,3.12857142857175,2018-01-03 11:55:00
0.5,0.1886760038854487,,,,,SELL,1.0457142857144066,,ev_reject,3.1371428571432194,2018-01-03 12:00:00
0.5,0.15668832064487936,,,,,SELL,0.9971428571429897,,ev_reject,2.991428571428969,2018-01-03 12:05:00
0.5,0.1660964627744791,,,,,SELL,1.0114285714287317,,ev_reject,3.0342857142861948,2018-01-03 12:10:00
0.5,0.15480669221895382,,,,,SELL,0.9942857142858332,,ev_reject,2.9828571428574993,2018-01-03 12:15:00
0.5,0.12846389425610683,,,,,SELL,0.9542857142858046,,ev_reject,2.8628571428574134,2018-01-03 12:20:00
0.5,0.139753664811605,,,,,SELL,0.9714285714286623,,ev_reject,2.914285714285987,2018-01-03 12:25:00
0.5,0.14163529323753032,,,,,SELL,0.9742857142858189,,ev_reject,2.9228571428574566,2018-01-03 12:30:00
0.5,0.1623332059226017,,,,,SELL,1.005714285714378,,ev_reject,3.0171428571431336,2018-01-03 12:35:00
0.5,0.16609646277442558,,,,,SELL,1.0114285714286504,,ev_reject,3.0342857142859514,2018-01-03 12:40:00
0.5,0.15480669221890053,,,,,SELL,0.994285714285752,,ev_reject,2.982857142857256,2018-01-03 12:45:00
0.5,0.19432088916311774,,,,,SELL,1.0542857142857136,,ev_reject,3.1628571428571406,2018-01-03 12:50:00
0.5,0.2338350861073616,,,,,SELL,1.1142857142857159,,ev_reject,3.3428571428571474,2018-01-03 12:55:00
,,,,,,,,,no_breakout,,2018-01-03 13:00:00
,,,,,,,,,no_breakout,,2018-01-03 13:05:00
,,,,,,,,,no_breakout,,2018-01-03 13:10:00
0.5,-0.11150899628238564,,,,,SELL,1.0085714285713314,,ev_reject,3.025714285713994,2018-01-03 13:15:00
0.5,-0.12361494823960362,,,,,SELL,0.9771428571427319,,ev_reject,2.9314285714281954,2018-01-03 13:20:00
0.5,-0.11150899628238564,,,,,SELL,1.0085714285713314,,ev_reject,3.025714285713994,2018-01-03 13:25:00
0.5,-0.08179438693287555,,,,,SELL,1.0857142857141915,,ev_reject,3.2571428571425742,2018-01-03 13:30:00
0.5,-0.09059871562903699,,,,,SELL,1.0628571428570208,,ev_reject,3.1885714285710622,2018-01-03 13:35:00
0.5,-0.07739222258481049,,,,,SELL,1.0971428571427364,,ev_reject,3.291428571428209,2018-01-03 13:40:00
0.5,-0.08509601019394797,,,,,SELL,1.0771428571427222,,ev_reject,3.231428571428166,2018-01-03 13:45:00
0.5,-0.08509601019394797,,,,,SELL,1.0771428571427222,,ev_reject,3.231428571428166,2018-01-03 13:50:00
0.5,-0.0718895171497057,,,,,SELL,1.1114285714284782,,ev_reject,3.3342857142854343,2018-01-03 13:55:00
0.5,-0.0950008799770865,,,,,SELL,1.0514285714285165,,ev_reject,3.1542857142855496,2018-01-03 14:00:00
0.5,-0.09720196215111943,,,,,SELL,1.0457142857142443,,ev_reject,3.137142857142732,2018-01-03 14:05:00
0.5,-0.09279979780303826,,,,,SELL,1.0571428571428296,,ev_reject,3.1714285714284887,2018-01-03 14:10:00
0.5,-0.11150899628236977,,,,,SELL,1.008571428571372,,ev_reject,3.025714285714116,2018-01-03 14:15:00
0.5,-0.11481061954342653,,,,,SELL,0.9999999999999432,,ev_reject,2.9999999999998295,2018-01-03 14:20:00
0.5,-0.1258160304136049,,,,,SELL,0.9714285714285407,,ev_reject,2.9142857142856218,2018-01-03 14:25:00
0.5,-0.12141386606550864,,,,,SELL,0.9828571428571666,,ev_reject,2.9485714285714995,2018-01-03 14:30:00
0.5,-0.11150899628233879,,,,,SELL,1.0085714285714533,,ev_reject,3.0257142857143595,2018-01-03 14:35:00
0.5,-0.09169925671599866,,,,,BUY,1.0600000000000267,,ev_reject,3.1800000000000797,2018-01-03 14:40:00
0.5,-0.07409059932369133,,,,,SELL,1.1057142857143276,,ev_reject,3.317142857142983,2018-01-03 14:45:00
0.5,-0.07849276367177216,,,,,SELL,1.0942857142857423,,ev_reject,3.2828571428572264,2018-01-03 14:50:00
0.5,-0.07959330475878057,,,,,SELL,1.0914285714286265,,ev_reject,3.274285714285879,2018-01-03 14:55:00
0.5,0.03706405046522654,,,,,BUY,1.3942857142857943,,ev_reject,4.182857142857382,2018-01-03 15:00:00
0.5,0.04586837916137232,,,,,BUY,1.4171428571429243,,ev_reject,4.2514285714287725,2018-01-03 15:05:00
0.5,0.06237649546665569,,,,,BUY,1.4600000000000688,,ev_reject,4.380000000000206,2018-01-03 15:10:00
0.5,0.03596350937818671,,,,,BUY,1.3914285714285972,,ev_reject,4.174285714285791,2018-01-03 15:15:00
0.5,0.1350122072098865,,,,,BUY,1.648571428571464,,ev_reject,4.945714285714391,2018-01-03 15:20:00
0.5,0.18453655612573638,,,,,BUY,1.7771428571428975,,ev_reject,5.331428571428692,2018-01-03 15:25:00
0.5,0.19774304916996277,,,,,BUY,1.8114285714286131,,ev_reject,5.4342857142858385,2018-01-03 15:30:00
0.5,0.224156035258416,,,,,BUY,1.8800000000000443,,ev_reject,5.640000000000132,2018-01-03 15:35:00
